Device_ID,Device_Type,BS_position,No_of_sensors,Threshold_distance,Energy_consumed_by_amplifier_long_distance,Initial_energy,Cluster_radius,Energy_consumed_by_electronics_circuit,Energy_consumed_by_amplifier_short_distance,Simulation_time,Secondary_model_parameter_value,Bandwidth,Data_packet_size,Message_size,ICMP_IPV4_TYPE,ICMP_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,ATTACK,LABEL,DATASET
Device_3716,Gateway,77.71,105,139.52,0.009484813075838807,3.967,57.44,0.0010083762078181699,0.0009724309602732672,6246,2.793,147,79,1662,8,0,10257,15,60500,331,Brute_Force,1,NF-BoT-IoT-v2
Device_3717,Camera,532.36,438,49.25,0.0014331233735794338,2.828,21.33,0.0009738084223315326,0.00029732255762038393,7684,7.064,518,1824,1053,8,0,57562,28,54649,425,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3718,Router,303.36,379,30.99,0.007695437936409535,2.252,98.05,0.002968106479946171,0.0009566093455704001,7198,9.212,903,858,519,3,8,29183,28,69160,331,Port_Scan,1,NF-CSE-CIC-IDS2018-v2
Device_3719,Router,392.84,236,167.6,0.006214616700381095,3.168,22.36,0.0027799143436578228,0.0005042894242404184,5979,9.294,683,1471,3210,11,8,25777,2,16653,530,Brute_Force,1,NF-CSE-CIC-IDS2018-v2
Device_3720,Sensor,179.65,202,142.15,0.00821863478347937,2.821,91.57,0.004392081599716137,0.0003129743572579707,8352,5.248,80,631,1350,0,8,49360,2,82769,226,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3721,Gateway,578.07,312,119.26,0.006046711437256532,4.972,24.77,0.0032360150842184873,0.0009885141291212938,5153,3.19,804,801,1556,11,8,26412,2,11517,150,Data_Exfiltration,1,NF-CSE-CIC-IDS2018-v2
Device_3722,Actuator,957.98,323,45.96,0.009632082669103781,2.707,40.51,0.0041144473827945715,0.0008790298953726055,3706,9.215,452,602,673,3,0,14862,28,43575,425,Brute_Force,1,NF-ToN-IoT-v2
Device_3723,Actuator,503.07,398,124.64,0.006306625126205591,4.262,46.81,0.000258824006017783,0.0006954924233825376,6769,7.888,466,1954,2708,3,8,47338,2,52189,530,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3724,Gateway,82.91,386,15.95,0.007867580840910235,4.161,92.53,0.003387866420440116,0.0008959928078204233,489,5.912,736,488,2948,3,8,35974,28,1643,331,Normal,0,NF-BoT-IoT-v2
Device_3725,Actuator,620.0,470,32.58,0.008788059548080337,0.821,89.38,0.0012451723283051427,0.0006846729939778676,4716,8.362,864,1104,1905,0,8,29904,28,38438,425,Brute_Force,1,NF-CSE-CIC-IDS2018-v2
Device_3726,Sensor,340.22,127,69.26,0.007174376364983555,0.892,83.21,0.0013389109038319798,0.000445999760457674,9967,4.642,978,759,1002,11,0,210,5,79124,150,DoS,1,NF-ToN-IoT-v2
Device_3727,Sensor,855.93,14,94.31,0.005289942899975288,3.469,40.78,0.0036308249925377707,0.000948569061483465,352,1.211,807,1131,3001,0,8,61082,5,5663,200,Botnet,1,NF-CSE-CIC-IDS2018-v2
Device_3728,Gateway,434.68,453,32.91,0.0028008890797578613,1.666,5.43,0.00398782149824221,0.0009636152009389321,8152,9.389,555,1601,2896,8,0,44583,15,73242,530,Data_Exfiltration,1,NF-BoT-IoT-v2
Device_3729,Actuator,192.84,361,32.79,0.008559476872617126,3.459,69.75,0.001921503828178908,0.000321033346316841,3266,5.387,933,1303,1748,11,8,16656,15,78741,425,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3730,Sensor,191.11,252,147.92,0.0048577247016179164,1.151,44.04,0.003971376402654701,0.0003608513812176973,795,6.983,757,1885,2629,3,0,23711,1,75240,150,Normal,0,NF-BoT-IoT-v2
Device_3731,Sensor,768.76,30,118.25,0.006245011440717085,2.287,76.92,0.0022743489092265424,0.00038889323635775056,6023,3.984,412,321,1708,11,0,39055,2,46481,220,Port_Scan,1,NF-ToN-IoT-v2
Device_3732,Camera,265.59,161,111.41,0.0008843427250211064,0.961,80.51,0.004302462207014866,0.000823924492200069,4848,1.444,562,566,1286,3,0,42686,28,55083,530,Botnet,1,NF-BoT-IoT-v2
Device_3733,Camera,767.23,137,95.96,0.005023778098955814,1.769,46.77,0.0002220284836751039,0.0007932341943346714,7965,2.792,295,1586,2954,0,8,36347,1,81984,200,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3734,Sensor,205.89,133,195.54,0.007011760675796467,0.897,76.07,0.0005091258469927682,0.0009832839537085667,1605,0.532,130,467,3473,11,8,43741,5,75357,220,Data_Exfiltration,1,NF-CSE-CIC-IDS2018-v2
Device_3735,Gateway,321.69,155,19.46,0.005882311908344324,4.868,84.79,0.0039041238556116395,0.0004705615402620365,2843,0.967,893,859,2149,3,8,7501,28,73142,150,Normal,0,NF-BoT-IoT-v2
Device_3736,Router,465.49,286,44.32,0.00454069307485248,2.278,93.21,0.003158039176368628,0.0007393994231269191,4754,2.129,764,1438,2430,0,0,41461,1,35710,220,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3737,Router,943.2,319,133.03,0.0023119304358217253,4.555,60.33,0.0028391992428140394,0.0008581532651470201,7989,5.654,165,1151,2751,11,8,22971,5,1574,200,Normal,0,NF-BoT-IoT-v2
Device_3738,Sensor,931.73,403,35.91,0.0031657349808925797,4.87,78.96,0.0031084961559590093,0.00022901813375263692,1398,9.93,613,282,203,11,0,3825,15,71463,425,Brute_Force,1,NF-CSE-CIC-IDS2018-v2
Device_3739,Sensor,206.87,161,121.98,0.0070361811458067814,4.593,51.98,0.004657934074368539,0.0006243498732365161,4790,8.453,883,272,3383,8,8,53096,2,70206,220,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3740,Sensor,358.22,369,117.87,0.002319487918510049,2.547,8.96,0.003312131454046524,0.0005522305996332269,3968,0.95,450,955,3029,11,8,10065,2,5642,150,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3741,Gateway,149.4,120,194.49,0.006255093491557931,4.005,19.75,0.003272632971633196,0.000745398734950396,7700,8.439,787,1913,1858,8,8,17493,1,82854,220,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3742,Camera,509.99,478,177.84,0.005938402364306412,1.192,17.18,0.0038214073105605154,0.0006984737027914926,7300,5.409,507,336,1746,11,8,59571,5,34387,220,Data_Exfiltration,1,NF-CSE-CIC-IDS2018-v2
Device_3743,Sensor,460.58,482,189.66,0.00970713304592995,0.927,21.32,0.0043464414576351515,0.000814664684743121,315,6.637,69,588,490,8,8,35832,1,60714,226,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3744,Sensor,900.76,125,31.58,0.000701740240598232,4.446,5.97,0.0013833711433679393,0.00031803373844794934,6344,1.385,556,1643,2966,0,0,3151,5,30917,200,DDoS,1,NF-CSE-CIC-IDS2018-v2
Device_3745,Actuator,930.01,197,174.95,0.001170413812231009,0.64,86.58,0.0031220694102431896,0.00022419282775685816,279,4.015,909,1674,2081,11,0,46896,5,7581,226,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3746,Gateway,383.57,66,34.53,0.005110226309892995,4.875,58.21,0.0029614773214071285,0.0008071467435983509,2786,8.853,662,1049,1282,0,8,30256,2,21845,530,Normal,0,NF-BoT-IoT-v2
Device_3747,Sensor,491.74,260,130.26,0.005318387271000983,3.525,41.4,0.0007607624593418784,0.0003669577967169577,7755,4.311,500,1022,278,11,0,8143,15,57433,150,Port_Scan,1,NF-CSE-CIC-IDS2018-v2
Device_3748,Actuator,896.24,393,146.81,0.0004952838221711953,2.388,43.93,0.0026495531721624885,0.0002946978223473127,5679,1.358,135,1627,1976,11,8,13465,15,32750,331,Data_Exfiltration,1,NF-BoT-IoT-v2
Device_3749,Router,806.71,416,40.56,0.008275968666508576,1.136,49.02,0.00044079752222828025,0.00034345034027160085,476,3.18,898,2026,3888,11,8,63666,28,52920,150,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3750,Sensor,3.66,159,130.21,0.004997762631218669,3.755,12.02,0.0010063019782714643,7.569045114051718e-05,7060,2.293,830,1495,2756,11,8,14634,5,20105,150,Normal,0,NF-BoT-IoT-v2
Device_3751,Sensor,320.06,461,19.97,0.003531773091741235,3.034,31.09,0.004573519101399084,0.000775412902695695,8145,6.9,502,1543,604,11,8,17733,2,78170,150,Data_Exfiltration,1,NF-CSE-CIC-IDS2018-v2
Device_3752,Actuator,421.77,171,65.72,0.003256652329087271,3.7,85.9,0.0006842915895574831,0.0007180080619546791,1927,9.119,974,1553,3745,11,0,45810,5,19785,530,DoS,1,NF-BoT-IoT-v2
Device_3753,Gateway,229.72,129,185.02,0.008627931097386394,2.381,75.65,0.002936689869249293,0.0005571655292904526,7872,7.362,345,163,2987,3,0,65350,28,40534,150,Normal,0,NF-ToN-IoT-v2
Device_3754,Sensor,199.57,79,42.63,0.0020476553776389854,0.798,58.52,0.0016850554103660608,0.0007189241301081373,5952,8.452,730,1457,2500,11,0,8200,2,79944,226,Data_Exfiltration,1,NF-BoT-IoT-v2
Device_3755,Router,37.78,421,22.4,0.0016881352837828318,1.917,50.67,0.002821035124560401,0.0003794018350808123,7677,8.078,901,1724,1516,8,0,3499,5,81243,150,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3756,Sensor,643.37,360,94.3,0.0022104674393105036,1.918,29.6,0.0012513703580167752,0.00030241538534927576,2427,0.245,660,1038,1781,11,0,53439,15,43959,220,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3757,Router,262.51,108,171.62,0.006287723221754441,0.539,49.77,0.0022774593279205344,0.0008636779794546644,9794,1.331,638,407,2263,0,8,42073,15,67573,530,Brute_Force,1,NF-CSE-CIC-IDS2018-v2
Device_3758,Camera,52.35,176,24.57,0.008128215470721251,0.543,61.8,0.004349933822426477,0.00042823002458631414,9044,4.291,761,1990,3238,8,8,31745,28,38778,150,Normal,0,NF-ToN-IoT-v2
Device_3759,Camera,230.98,307,77.55,0.003376689068502978,1.988,72.7,0.0019434631913148462,0.0002039530500668432,7684,1.21,54,1622,1492,8,0,44451,15,22493,331,Normal,0,NF-ToN-IoT-v2
Device_3760,Router,801.91,160,180.96,0.0018172737813366478,3.774,20.83,0.0018298515962045848,0.000751553476456218,8541,7.376,332,1753,1375,8,0,46082,5,28642,200,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3761,Gateway,851.49,335,32.45,0.0021710222595233432,3.308,82.25,0.0022859785884213595,0.0003425131357433307,7372,0.795,959,718,810,3,8,15285,28,43544,226,DDoS,1,NF-CSE-CIC-IDS2018-v2
Device_3762,Sensor,483.07,473,69.03,0.006229919407326726,1.576,37.85,0.0005924149367971448,0.00021973278789072986,2920,4.221,420,1598,2244,11,8,60820,1,60442,226,Brute_Force,1,NF-CSE-CIC-IDS2018-v2
Device_3763,Sensor,416.07,11,157.9,0.002535748739520876,3.212,52.81,0.001998000420481469,3.69421349387331e-05,4836,3.984,735,402,3581,0,8,37355,28,3836,226,Normal,0,NF-BoT-IoT-v2
Device_3764,Camera,977.85,161,113.21,0.00878507429037853,3.413,62.75,0.0001338112280780113,0.0009708957406986432,6570,5.48,721,1467,3537,0,0,7874,15,5856,226,Normal,0,NF-BoT-IoT-v2
Device_3765,Router,200.56,410,168.14,0.0011285244087017084,2.852,51.37,0.002566646011229864,0.00047261649010828943,9181,6.331,656,186,2853,0,8,21768,2,14838,150,Normal,0,NF-ToN-IoT-v2
Device_3766,Sensor,215.36,374,31.2,0.00042044848665465,2.846,59.34,0.004254911287842004,0.00017014029429766024,5701,9.475,313,276,3170,3,0,23307,28,18130,331,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3767,Sensor,291.87,74,184.91,0.0009749446350129491,2.164,15.59,0.002805158209343396,0.0007602330479552223,4966,2.785,832,573,4005,3,8,56263,5,55685,425,DDoS,1,NF-BoT-IoT-v2
Device_3768,Gateway,172.76,335,187.63,0.008471866891824572,1.055,46.05,0.003077853373209495,0.0008887746167658336,6620,6.693,138,1616,2703,3,8,56562,28,54712,530,DoS,1,NF-BoT-IoT-v2
Device_3769,Actuator,379.37,78,39.51,0.006547172244690045,2.235,31.64,0.0002497605191728553,0.0005326883126728726,2843,0.447,355,713,2978,11,0,7161,15,13598,530,Normal,0,NF-BoT-IoT-v2
Device_3770,Camera,910.83,130,16.44,0.009581671867860778,2.054,13.17,0.004311623402568769,3.807586419669674e-05,4676,0.11,502,1130,817,3,8,17060,28,72782,530,Normal,0,NF-ToN-IoT-v2
Device_3771,Camera,615.35,118,198.07,0.0034293357585706004,3.164,23.21,0.0019865174087212666,0.00037149153178723317,7283,0.351,225,1261,2455,0,8,2772,5,23117,150,Botnet,1,NF-BoT-IoT-v2
Device_3772,Actuator,411.95,325,101.63,0.0022055134672960244,4.353,62.23,0.004876778134972863,0.00025067061927544276,6500,4.544,614,1891,547,3,8,14244,5,83437,200,DDoS,1,NF-BoT-IoT-v2
Device_3773,Sensor,934.41,256,118.69,0.005663554869206117,2.189,23.69,0.000690280310698274,0.0006400334951574048,7855,5.595,99,1923,3780,0,0,34151,15,768,200,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3774,Gateway,48.46,443,127.02,0.005424499963354812,3.694,22.2,0.004728892235447665,0.0005236692237341858,3196,0.161,307,928,3656,8,0,43202,5,13036,150,Normal,0,NF-ToN-IoT-v2
Device_3775,Gateway,210.28,102,160.04,0.005951137483133686,4.153,57.52,0.0032080254410479826,0.0003621794752953437,8121,4.024,795,1483,451,0,8,498,15,9050,150,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3776,Camera,565.89,277,164.28,0.0035405852403374532,1.453,90.95,0.0003564674714239111,0.0006520200866908221,8290,0.504,391,902,1852,8,0,39479,28,73366,150,DDoS,1,NF-ToN-IoT-v2
Device_3777,Gateway,615.55,112,46.85,0.00015837970636418892,4.557,79.93,0.004861325481399983,0.0005885849892774174,1185,6.568,91,1476,608,11,8,42600,28,57461,331,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3778,Actuator,39.56,440,54.96,0.00044681336411210663,0.817,90.98,0.00016797803391179421,0.0009074252232156594,3829,6.349,809,704,2970,3,0,56532,1,13442,226,Data_Exfiltration,1,NF-CSE-CIC-IDS2018-v2
Device_3779,Sensor,403.04,460,176.6,0.006671881968082879,4.558,60.38,0.0036804308265858563,0.0006008349227572822,4428,7.863,374,1204,3029,11,0,34622,15,51328,530,DDoS,1,NF-CSE-CIC-IDS2018-v2
Device_3780,Actuator,649.15,121,165.71,0.005280254676739266,1.236,43.94,0.004458696747101663,0.0005126347658645155,1587,5.508,204,119,2810,11,0,61593,2,44595,200,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3781,Router,698.07,330,127.35,0.008228011470547608,2.017,74.32,0.0009614766157277711,0.0008254333833125217,8640,6.267,894,1561,3146,11,8,48855,15,79493,200,Normal,0,NF-BoT-IoT-v2
Device_3782,Camera,638.14,420,198.99,0.00307405760198929,3.224,29.83,0.0017824502344192614,0.0002103954725680368,7553,2.866,750,1223,644,8,0,33837,28,59907,226,DDoS,1,NF-CSE-CIC-IDS2018-v2
Device_3783,Gateway,320.56,313,149.68,0.008173175148588634,4.576,12.42,0.002850023768640415,0.0002511289716606717,8705,0.946,609,1244,1225,3,0,20660,28,60516,425,Normal,0,NF-BoT-IoT-v2
Device_3784,Router,93.52,353,51.01,0.0043123649931702795,1.651,37.74,0.0034310655006403188,0.0007857374037569106,7437,7.399,633,1169,194,11,0,42555,5,68041,530,DDoS,1,NF-BoT-IoT-v2
Device_3785,Gateway,427.11,71,170.86,0.001057314016908739,3.936,33.43,0.004372191752193512,0.0004479267247620151,7202,6.157,909,44,3534,11,8,44787,1,81211,530,Port_Scan,1,NF-CSE-CIC-IDS2018-v2
Device_3786,Sensor,128.75,309,88.8,0.009781324469647874,3.697,69.18,0.0038292453073036988,0.000415143503471574,1109,9.389,117,912,3386,0,8,53473,2,22684,226,DoS,1,NF-ToN-IoT-v2
Device_3787,Sensor,947.62,412,16.87,0.005168165698540648,1.219,57.38,0.0018803226047127948,0.0008882071749330268,4482,9.893,66,1025,1722,0,8,60447,1,33348,200,Normal,0,NF-ToN-IoT-v2
Device_3788,Sensor,475.17,452,71.07,0.006331837288227229,2.658,18.13,0.004126427077754675,0.0006140079439501375,6805,8.488,131,1733,429,3,8,8538,15,2502,530,DoS,1,NF-CSE-CIC-IDS2018-v2
Device_3789,Gateway,317.26,145,155.07,0.006740892146246723,2.667,91.31,0.004833775933326365,0.0008048800489958201,9073,9.858,779,1212,484,0,0,39357,15,8102,530,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3790,Router,766.3,64,192.44,0.0036878812970461187,1.871,61.37,0.0012122322880840166,0.0008117404819035895,3179,6.51,901,1236,487,8,8,10414,28,56222,200,Botnet,1,NF-CSE-CIC-IDS2018-v2
Device_3791,Sensor,497.95,117,62.47,0.00750053036663516,4.01,48.48,0.00046306840792670405,0.00012882639172865094,4552,1.01,828,351,1872,8,8,17212,5,29088,331,Port_Scan,1,NF-CSE-CIC-IDS2018-v2
Device_3792,Router,310.03,312,56.84,0.00871563800697507,4.667,94.03,0.00219043668651529,0.0006571653725050066,2286,0.989,386,323,4051,8,8,58973,2,9186,200,DDoS,1,NF-BoT-IoT-v2
Device_3793,Gateway,811.97,267,117.09,0.003933151066497202,3.725,14.24,0.004418845809392,0.0009529911753190204,5730,8.09,92,1671,1842,11,8,55171,5,4257,150,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3794,Router,867.15,262,164.22,0.006604308777652328,4.878,80.01,0.0008364283739080542,0.0004852268187317964,9498,2.445,77,654,4035,3,8,60545,2,64777,530,Data_Exfiltration,1,NF-CSE-CIC-IDS2018-v2
Device_3795,Gateway,673.01,231,151.84,0.007595525857374374,0.727,39.64,0.004440411120621849,0.0007348606012671118,4618,0.704,750,804,2273,8,8,18070,1,6334,150,DoS,1,NF-BoT-IoT-v2
Device_3796,Gateway,46.96,487,116.39,0.001982246387121905,0.668,71.06,0.004961843816307217,0.0005710655709450677,404,4.776,252,1715,158,8,0,14134,28,45502,226,Normal,0,NF-BoT-IoT-v2
Device_3797,Camera,566.32,378,129.96,0.0033927012355200775,4.522,93.42,0.0003646109313274662,0.00021279751449856179,5238,3.215,739,1532,1249,8,8,40232,5,41546,226,DoS,1,NF-CSE-CIC-IDS2018-v2
Device_3798,Gateway,763.29,176,56.0,0.0011770788791714531,4.54,54.18,0.002526756231891871,0.00020324170926171975,3554,5.923,872,1706,898,8,0,53499,15,85425,150,Brute_Force,1,NF-ToN-IoT-v2
Device_3799,Gateway,136.5,438,92.19,0.006061863796057215,0.982,7.15,0.001711538924094926,0.0004394948335341128,6182,6.041,320,871,1883,8,0,42435,28,39106,226,DoS,1,NF-CSE-CIC-IDS2018-v2
Device_3800,Actuator,228.67,169,58.52,0.008029283188626475,2.109,7.74,0.002029031289163424,0.00048816066807132955,5449,6.847,653,955,3496,8,8,42404,2,55551,150,Port_Scan,1,NF-ToN-IoT-v2
Device_3801,Sensor,882.5,458,178.04,0.006147302700190844,4.259,36.4,0.0023130102864969116,0.0005081011182200065,950,5.807,54,1488,3364,3,0,2698,28,31922,331,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3802,Camera,20.12,175,31.39,0.0018798599266727355,1.078,79.26,0.00372454938661083,0.000955450749927527,5827,3.871,652,1224,1203,8,0,55203,15,50512,226,DoS,1,NF-CSE-CIC-IDS2018-v2
Device_3803,Camera,752.73,214,139.15,0.005509048061158761,1.703,32.38,0.0029973685455387637,0.0001092519986961017,8786,0.334,658,433,2332,3,0,23011,15,6909,220,Normal,0,NF-BoT-IoT-v2
Device_3804,Camera,473.77,276,59.45,0.008365848070411457,3.564,36.77,0.004809885332262224,0.0003867214669548503,3655,9.06,786,189,526,3,0,30478,2,75201,425,DoS,1,NF-BoT-IoT-v2
Device_3805,Actuator,446.77,147,100.36,0.0030969754811743695,4.919,79.52,0.0017305465362737167,0.00051940196076981,2774,3.337,145,415,4067,3,8,60772,28,53455,200,Normal,0,NF-ToN-IoT-v2
Device_3806,Gateway,7.1,377,66.89,0.00834324987230114,4.087,16.04,0.002753370004165439,0.000963481612006893,3530,5.121,679,429,994,8,0,36674,5,26984,150,DoS,1,NF-BoT-IoT-v2
Device_3807,Sensor,819.4,452,71.42,0.007867770509322882,3.998,85.45,0.004085309801575116,0.000509271668836968,7640,5.614,86,87,744,8,8,49775,28,76493,425,Data_Exfiltration,1,NF-ToN-IoT-v2
Device_3808,Router,359.82,355,59.47,0.00031523399758308124,2.042,30.25,0.0019278392432690327,0.0007775229629196852,3249,3.217,141,1128,3450,3,8,49309,15,11834,200,Port_Scan,1,NF-CSE-CIC-IDS2018-v2
Device_3809,Gateway,540.77,257,153.03,0.0024706026594464693,3.476,9.87,0.0023799660829934566,0.000751785326961797,3447,3.154,45,1001,1417,3,0,57912,2,3399,200,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3810,Actuator,677.3,64,79.49,0.005475129817397486,1.009,16.15,0.003456375308157611,0.0005707796089341874,4049,2.683,640,791,720,8,0,38589,1,20095,226,Brute_Force,1,NF-CSE-CIC-IDS2018-v2
Device_3811,Gateway,702.63,413,148.01,0.007204411963190668,4.965,95.49,0.004317646671161101,0.0001393960709661235,604,2.509,870,504,2397,0,0,45014,1,85208,200,Botnet,1,NF-BoT-IoT-v2
Device_3812,Gateway,955.98,218,96.65,0.008817252203963009,2.663,47.88,0.0021368392050767604,0.0002265711228586777,7865,0.401,117,1235,1269,0,0,60960,28,17364,220,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3813,Actuator,531.34,26,113.98,0.006446318950852154,3.375,29.36,0.002706557313519026,0.00024773885603528623,2754,9.583,147,1658,2931,0,8,44864,15,52117,226,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3814,Camera,399.72,77,113.22,0.0038654072953704373,4.443,54.52,0.0048780991979251115,4.8273051178582514e-05,3506,5.993,984,225,519,8,0,64512,28,28519,425,DoS,1,NF-BoT-IoT-v2
Device_3815,Camera,953.7,142,195.41,0.0019278093466994224,0.504,69.82,0.0003080988935403196,0.00038542582975921284,3617,1.17,659,1762,982,3,0,22146,2,10720,150,Normal,0,NF-BoT-IoT-v2
Device_3816,Sensor,642.11,197,79.74,0.007624354969078072,4.892,35.29,0.002296320711631768,0.0006144085851524725,5512,5.96,21,828,338,0,8,12296,5,63411,200,Port_Scan,1,NF-ToN-IoT-v2
Device_3817,Sensor,298.15,416,49.46,0.0021471374373087894,2.116,73.9,0.003216311070533082,0.00015282363575158932,5357,2.399,536,1439,2148,11,8,53756,1,78473,530,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3818,Camera,126.46,439,183.24,0.0069847621625356736,2.028,28.96,0.00014129454205441324,0.00018328564970067612,1679,3.176,158,791,2554,11,8,53791,28,79525,200,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3819,Router,842.55,317,43.22,0.0018939950119749532,1.153,15.67,0.003024253857675431,0.0007099164651186152,413,8.032,476,1284,938,3,8,35404,15,75919,331,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3820,Gateway,362.18,147,168.54,0.001001433118063698,4.362,57.22,0.000375379777848744,0.00017756085492443805,4415,8.869,48,826,3171,11,0,42999,1,51869,530,Normal,0,NF-BoT-IoT-v2
Device_3821,Router,660.47,183,38.54,0.0025858922146946915,4.419,19.36,0.0043020361435760985,0.00014398222184276697,2787,7.028,419,867,131,8,0,43820,1,81014,425,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3822,Gateway,470.82,421,135.16,0.0029208050746986312,0.59,94.35,0.004054721867991973,0.0009780634675918636,7410,9.333,110,706,1497,11,8,36958,5,84648,150,DoS,1,NF-CSE-CIC-IDS2018-v2
Device_3823,Camera,198.93,106,38.6,0.00650737043149961,0.751,5.04,0.0002580501703131217,2.4587927936092644e-05,5623,9.06,571,1658,2094,3,0,31416,28,44597,331,Normal,0,NF-ToN-IoT-v2
Device_3824,Sensor,601.69,180,185.39,0.0016927453406463833,4.633,76.79,0.00033913972033114284,0.0003321540876608192,4599,5.557,998,1778,423,0,8,42260,5,66487,150,Normal,0,NF-ToN-IoT-v2
Device_3825,Sensor,60.68,163,117.35,0.009310038438570194,1.053,31.55,0.0037927082646518513,4.458729477673569e-05,4674,9.088,529,297,3256,8,0,22038,15,21056,200,DoS,1,NF-BoT-IoT-v2
Device_3826,Router,413.34,192,72.56,0.005588180694788508,3.294,85.38,0.0019107699736337208,0.0008396677116586399,6965,5.495,304,1694,3802,3,8,37836,15,4101,530,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3827,Sensor,546.61,251,36.66,0.004960224135083009,3.288,10.71,0.0029176263608977912,0.0005877003571248952,7827,1.132,482,825,2828,8,8,52121,28,75692,200,Normal,0,NF-ToN-IoT-v2
Device_3828,Camera,436.05,313,80.53,0.0044034756916528405,4.414,95.54,0.0014246085218503812,5.7472334364884414e-05,9115,8.312,567,1126,4093,0,8,52184,1,41607,220,Normal,0,NF-CSE-CIC-IDS2018-v2
Device_3829,Router,748.67,294,143.95,0.005709353334806892,3.077,14.63,0.0009475474929100887,0.0006192085324869284,4415,1.399,137,122,4093,0,0,36980,2,19243,226,Normal,0,NF-BoT-IoT-v2
Device_3830,Gateway,827.92,36,83.14,0.00032222497490164473,2.453,79.85,0.0015507778759830514,0.0001318654287069539,2514,3.228,77,1661,1011,0,0,17863,5,73931,220,Normal,0,NF-BoT-IoT-v2
